machine	bbchallenge_id	formula_tape	num_steps_until_formula_tape	num_macro_steps_until_special_case
1RB0LD_1RC0LE_1LA0RE_---0LC_1RB1RA	54902164	.011011(011)(101)B>.	100	38
1RB0LD_1RC0LE_1LA0RE_---0LC_1RB1RE	54902165	.011011(011)(101)B>.	100	38
1RB0LD_1RC1RA_1RD0RA_1LA1LE_---1LB	54938385	.<A101001(0101001).	105	37
1RB0LD_1RC1RA_1RD0RD_1LA0LE_---1LA	54938573	.<A1001(001001).	63	23
1RB0LD_1RC1RA_1RD0RD_1LA1LE_---0RA	54938577	.<A1001(001001).	81	29
1RB0LD_1RC1RA_1RD0LC_1LE0RB_---1LA	54939022	.<A1101(101101101101).	263	89
1RB0LD_1RC1RA_1LA0RB_1LE1RD_---0LC	54943512	.<A1011(0101).	60	24
1RB0LD_1RC1RA_1LA0RC_---0LE_1RE1LA	54943578	.<A1001(001001).	78	28
1RB0LD_1RC1RA_1LA0RC_---0LE_1LA1LA	54943586	.<A1001(001001).	60	22
1RB0LD_1RC1RA_1LA0RC_---1LE_0LC0LA	54943662	.<A1010(010010)1.	59	21
1RB0LD_1RC1RA_1LA0RC_---1LE_1LA0LA	54943694	.<A110(010010)1.	70	27
1RB0LD_1RC1RA_1LA0RE_---0LE_1LA1LA	54944179	.<A1001(001001).	60	22
1RB0LD_1RC1RA_1LA0RE_---1LE_1LA0LA	54944388	.<A110(010010)1.	70	27
1RB0LD_1RC1RB_0RD0LB_1LE0RB_0LA---	54972722	.101(101)001100(100)B>.	145	52
1RB0LD_1RC1RB_0RD1RC_1LE0RB_0LA---	54972872	.101(101)001100(100)B>.	139	50
1RB0LD_1RC1RB_1RD0RA_1LE1LA_---0LA	54978993	.<A1001(010100101010101).	307	106
1RB0LD_1RC1RB_1LA0RB_1LE1LA_---0LB	54982179	.<A101(01101).	67	27
1RB0LD_1RC1RB_1LA0RE_---0LC_1RB1RA	54983039	.011011(011)(101)B>.	94	36
1RB0LD_1RC1RB_1LA0RE_---0LC_1RB1RE	54983041	.011011(011)(101)B>.	94	36
1RB0LD_1RC1RB_1LA0RE_---1LC_1RB0LB	54983279	.<A1101(01101).	60	22
1RB0LD_1RC1RB_1LA0RE_0LD1LA_0RC---	54983677	.<A101(00101).	51	19
1RB0LD_1RC1RB_1LA0RE_1LC1LA_0RB---	54983990	.<A101(0110101101).	125	44
1RB0LD_1RC1RB_1LA0LE_---1RE_1LC0RE	54985949	.<A11011(111111).	117	46
1RB0LD_1RC1RB_1LA0LE_1LC1LD_---0RB	54986832	.<A111(11)011011(1).	78	23
1RB0LD_1RC1RB_1LA1RE_---1LC_0RA0LE	54988275	.<A1101(001101).	78	28
1RB0LD_1RC1RB_1LC0RA_1LA1LE_---0LD	54991443	.<A1010(1010).	48	18
1RB0LD_1RC1RC_0RD1LE_1RE---_0LC0RA	54995628	.010110101(10101)B>.	151	40
1RB0LD_1RC1RC_1LA0RB_1LE1RD_---1LC	55003712	.<A1111(1101).	48	18
1RB0LD_1RC1RC_1LA0RD_0RC0LE_0LB---	55004135	.<B0001(001001).	88	33
1RB0LD_1RC1RD_1LA0RE_0LC1RC_0RA---	55041512	.<A1001(001001)1(10011).	189	68
1RB0LD_1RC1RD_1LA0LB_1LE1RA_---1LC	55042651	.<A11111(111111).	104	36
1RB0LD_1RC1RD_1LA0LC_0RE1LB_0RA---	55042839	.<A10001(00010001).	87	31
1RB0LD_1RC1RD_1LA1RC_1RE0LC_0RA---	55045106	.<A1001(01001).	60	22
1RB0LD_1RC1RD_1LA1LE_1LE1RA_---1LC	55048535	.<A11111(111111).	80	28
1RB0LD_1RC1RD_1LD---_0RE0LA_1RA1RB	55055307	.011101(11011101)A>.	113	41
1RB0LD_1RC1RD_1LD---_0RE0LA_1RA1RD	55055308	.011101(1101)(01)A>.	93	35
1RB0LD_1RC1RD_1LD---_0RE0LA_1RA1RE	55055309	.(0111011101110111)A>.	330	99
1RB0LD_1RC1RD_1LD0LE_0RA0LC_1LA---	55057396	.<A1001(001001).	54	20
1RB0LD_1RC1RD_1LD1LE_0RB0LC_1RA---	55057998	.01010101010(1010)B>.	141	31
1RB0LD_1RC1RE_1LA---_0LC1LD_1RB0RE	55085730	.<A10111111101(011101011101).	264	89
1RB0LD_1RC1RE_1LA---_1RA0RE_1LC0RA	55086609	.111111(111111)0A>.	165	57
1RB0LD_1RC1RE_1LA0RA_---0LC_0RC1RC	55091281	.<A1001(001001).	78	28
1RB0LD_1RC1RE_1LA0RA_---0LC_1RE1RC	55091288	.<A1001(001001).	72	26
1RB0LD_1RC1RE_1LA0RA_1RC1LC_---1RB	55091841	.<A1101(01101).	60	22
1RB0LD_1RC1RE_1LA0RA_1RC1LC_---1RD	55091843	.<A1101(01101).	60	22
1RB0LD_1RC1RE_1LA0RA_1LA1RC_0RD---	55091911	.<A1011(01011).	60	22
1RB0LD_1RC1RE_1LA0RA_1LA1LC_---0RB	55091924	.<A1101(01101).	48	18
1RB0LD_1RC1RE_1LA0RA_1LA1LD_---0RB	55091925	.<A1101(01101).	48	18
1RB0LD_1RC1RE_1LA0RC_---1LC_1RA0RA	55093804	.<A1101(101101101).	88	34
1RB0LD_1RC1RE_1LA0RC_1LA0LC_0RB---	55094483	.<A1001001010101(01010101).	216	74
1RB0LD_1RC1RE_1LA0RD_1LA0LC_0RB---	55095425	.<A1001001010101(01010101).	216	74
1RB0LD_1RC1RE_1LA0RE_---1LC_1RA0LC	55095974	.<A1101(001001001001001).	324	105
1RB0LD_1RC1RE_1LA0LA_---1LC_1RA0RA	55096667	.<A1101(101101101101101).	318	104
1RB0LD_1RC1RE_1LA0LC_0RA1LB_0RD---	55099353	.<A10001(00010001).	87	31
1RB0LD_1RC1RE_1LA1RA_---1LC_0LC0RA	55102155	.<A1101(101101101101).	218	76
1RB0LD_1RC1RE_1LA1RA_---1LC_1RB0RA	55102172	.<A1101(101101101101).	214	74
1RB0LD_1RC1RE_1LA1RC_---0LC_0RC0RA	55103594	.<A1001(01001).	60	22
1RB0LD_1RC1RE_1LA1RC_---0LC_1RE0RA	55103601	.<A1001(01001).	54	20
1RB0LD_1RC1RE_1LA1LA_---1LC_1RB0RC	55105832	.<A1101(101101).	66	24
1RB0LD_1RC1RE_1LA1LB_---0LC_1LD0RA	55106807	.<A1001(001001).	88	35
1RB0LD_1RC1RE_1LA1LC_---1LB_0RA1RA	55108479	.<A11111111111(111111)01.	179	52
1RB0LD_1RC1RE_1LA1LD_---0LE_1LC0RA	55109299	.<A11001(1011011001).	155	54
1RB0LD_1RC1RE_1LC1LA_0LB---_0RC0RE	55113477	.<A11011(11111).	69	27
1RB0LD_1RC1RE_1LD0RA_0LA0LC_1LA---	55118773	.<A01001(001001).	90	32
1RB0LD_1RC1RE_1LD0LD_1LA0LC_0RA---	55120789	.<A1001(001001).	54	20
1RB0LD_1RC1RE_1LD1LE_1LA0LC_0RA---	55123538	.<A1001(001001).	66	24
1RB0LD_1RC1LA_1RD---_0LE0RD_1RB1LE	55150512	.11(10011)C>.	52	20
1RB0LD_1RC1LA_1LB0RA_0RD0LE_0LC---	55171235	.<A11001001(001001).	155	53
1RB0LD_1RC1LA_1LB0RE_1LC0RD_---0LA	55174328	.<A11111111(111111).	191	65
1RB0LD_1RC1LA_1LB1RE_1LC0RD_---1RC	55180485	.<A11111111(111111).	149	51
1RB0LD_1RC1LB_1RD0RB_1LE0LC_---1LA	55213593	.<A11011(011011).	88	33
1RB0LD_1RC1LB_1LA0RA_1LE1LC_---1RC	55217478	.<A1101(101101).	92	35
1RB0LD_1RC1LB_1LA0RB_1LA1LE_0LB---	55218063	.<A101101(0101010101).	166	62
1RB0LD_1RC1LB_1LA0RB_1LE1LA_---0LC	55218238	.<A101(0101).	49	20
1RB0LD_1RC1LB_1LA0RE_---1LC_1RB1RB	55220206	.<A1101(101101).	68	27
1RB0LD_1RC1LB_1LA0RE_---1LC_1LC1RB	55220232	.<A1101(101101101).	146	56
1RB0LD_1RC1LB_1LA0LE_0RA1LC_---1RD	55224381	.<A1101(101101).	96	37
1RB0LD_1RC1LC_0RD0RA_0LE0LB_1LB---	55242616	.<B10010(010010).	96	37
1RB0LD_1RC1LC_0RD0LB_0LE0RB_1LA---	55243242	.<A10010(010010).	75	24
1RB0LD_1RC1LD_1LB1RE_1RB1LB_---0RA	55312307	.11111(111111)0A>.	124	44
1RB0LD_1RC1LD_1LD1RE_0LB0LA_0RA---	55318326	.<A01001(00010001).	89	34
1RB0LD_1RC1LE_1RD1RD_1LB0RA_---0LA	55344372	.<A011011(0011001100110011).	297	100
1RB0LD_1RC1LE_1LA0RA_0RA1LC_---1LB	55356663	.<A1101(101101).	80	31
1RB0LD_1RC1LE_1LA0RA_0LC0LB_---0RC	55356824	.<A100101(00101).	80	30
1RB0LD_1RC1LE_1LA1RD_1LB0RA_---0LA	55369061	.<A011011(0011001100110011).	353	124
1RB0LD_1LB0RC_0RA1LD_0LE0LB_1LA---	55390764	.<A101(100100).	96	37
1RB0LD_1LB0RC_1RE0RD_1LA---_1LA0RA	55397469	.<A10101(0101).	53	18
1RB0LD_1LB0RC_1RE0LD_1LA---_1RB0RA	55397595	.<A10(1010).	37	14
1RB0LD_1LB0RC_1RE0LD_1LA---_1RB0RE	55397598	.<A10(1010).	37	14
1RB0LD_1LB0RC_1RE0LD_1LA---_1LA0RA	55397605	.<A10101(0101).	53	18
1RB0LD_1LB0RC_1RE0LD_1LA---_1LC0RA	55397616	.<A10101(0101).	53	18
1RB0LD_1LB0RC_1RE1LD_1LA---_1LA0RA	55398221	.<A101010101(0101).	93	26
1RB0LD_1LB1RC_0RD1LA_1LA1RE_0RA---	55437804	.<A101(00101).	60	22
1RB0LD_1LC---_0RD1RA_1LE1RC_0LA1LE	55554295	.<A01001(11100111110011).	367	134
1RB0LD_1LC---_0RE1LD_1RE0LC_0RA1RD	55577722	.11111(1111)0A>.	82	25
1RB0LD_1LC---_0LA0RD_1LC1RE_0RB0RA	55579257	.<A01001(001001).	78	28
1RB0LD_1LC---_0LA0RD_1LC1RE_0RD0RA	55579268	.<A01001(001001).	78	28
1RB0LD_1LC---_0LA1RD_0LB0RE_1LE0RA	55585726	.<A01001(001001).	99	35
1RB0LD_1LC---_1RA1LD_1RE0LA_1RD0RC	55632392	.11(1111)01A>.	63	25
1RB0LD_1LC---_1RA1LD_1RE0LA_1RE0RC	55632394	.11(1111)01A>.	63	25
1RB0LD_1LC---_1LA0RA_1LE0RE_1RD0LC	55684547	.<D0101(0101).	52	18
1RB0LD_1LC---_1LA1RC_1LE0RE_1RD0LC	55688769	.<D01010101(0101).	86	26
1RB0LD_1LC0RA_0RD0LB_1RC1LE_1LA---	55740898	.<A1101101(0101).	85	28
1RB0LD_1LC0RA_0LD0LB_0LE---_1RA0RD	55746456	.001010(1010)A>.	102	36
1RB0LD_1LC0RA_0LD0LB_0LE---_1RA1RA	55746463	.001010(1010)A>.	96	34
1RB0LD_1LC0RA_0LD0LB_0LE---_1RD1RA	55746469	.001010(1010)A>.	102	36
1RB0LD_1LC0RA_1RA0LB_1RE1LD_---0RC	55750908	.1001010(101010)A>.	118	44
1RB0LD_1LC0RA_1RD0LB_1LB1RE_1RC---	55757040	.01010(1010)A>.	135	56
1RB0LD_1LC0RA_1RD1RD_1LA1RE_0RC---	55757657	.<A10101(01010101)1.	146	52
1RB0LD_1LC0RA_1LA0LB_0RD0LE_0LC---	55762942	.<A1101(0101).	73	32
1RB0LD_1LC0RA_1LA1RC_1LE0RC_---0LC	55766059	.<A1010(1010).	66	24
1RB0LD_1LC0RA_1LA1RC_1LE0LC_---0LC	55766082	.<A10(10101010)01.	120	44
1RB0LD_1LC0RA_1LB1RD_1LA0RE_0RC---	55770053	.<A1010101010(1010)0.	183	56
1RB0LD_1LC0RA_1LB1RD_1LE0RB_0LA---	55770090	.<A010(010010)1.	72	25
1RB0LD_1LC0RA_1LD0RD_1LA1RE_0RC---	55771096	.<A1010101010(1010)0.	163	50
1RB0LD_1LC0RA_1LD0LB_0LE---_1RD1LA	55771170	.<A101101(010101).	93	38
1RB0LD_1LC0RA_1LD0LB_0LE---_1LA0RD	55771175	.<A101101(010101).	91	38
1RB0LD_1LC0RA_1LD0LB_0LE---_1LA1LA	55771183	.<A101101(010101).	87	36
1RB0LD_1LC0RA_1LE1RD_1LA1RE_0RC---	55774467	.<A10101(01010101)1.	152	54
1RB0LD_1LC0RB_1RC1RA_0LE1LD_1LC---	55798438	.111001110011(10011)A>.	162	48
1RB0LD_1LC0RC_1RA0LD_0RE0LE_1LA---	55827334	.<A1001001(001001001).	171	61
1RB0LD_1LC0RC_1RE0RA_1LA---_1RB0RA	55832558	.<A10(1010).	37	14
1RB0LD_1LC0RC_1RE0RA_1LA---_1RB0RE	55832561	.<A10(1010).	37	14
1RB0LD_1LC0RC_1RE0RA_1LA---_1LA0RA	55832570	.<A10101(0101).	53	18
1RB0LD_1LC0RD_0LB1RB_1LE0RC_1LA---	55863180	.<A11011(011011).	89	34
1RB0LD_1LC0RD_1LA1LA_0LA0RE_0RC---	55881178	.<A11(011011).	65	23
1RB0LD_1LC0RD_1LA1LB_1RB0RE_---1RB	55881888	.<A1111(111111).	55	20
1RB0LD_1LC0RD_1LA1LB_1RB1RE_---0LB	55881896	.<A1111(111111).	63	22
1RB0LD_1LC0RD_1LE1RA_0RB1LA_0LA---	55886096	.<A011011(011011).	108	38
1RB0LD_1LC0RD_1LE1LA_0LA0RE_0RC---	55887034	.<A11(011011).	69	25
1RB0LD_1LC0RE_---0LD_0LE1LC_1LA0RA	55888958	.<A1001(01001).	57	21
1RB0LD_1LC0RE_---1LD_1LA0LB_0RA1RE	55896439	.<A111(00111).	42	16
1RB0LD_1LC0RE_0LA0LD_1RE0LB_1RA---	55908112	.<A01001(001001).	81	29
1RB0LD_1LC0RE_0LD0RA_1LA0RB_1RC---	55910838	.<A10101(0101).	59	20
1RB0LD_1LC0RE_0LD0RA_1LA1RD_1RC---	55910870	.<A10101(0101).	59	20
1RB0LD_1LC0RE_0LD1LC_1LA0RA_1RD---	55912581	.<A101010101(0101).	87	26
1RB0LD_1LC0RE_0LE0RA_1LA---_1RC1RA	55913042	.<A10(1010).	41	16
1RB0LD_1LC0RE_0LE0RA_1LA---_1RC1RD	55913044	.<A10101(0101).	59	20
1RB0LD_1LC0RE_0LE0RA_1LA---_1RC1LB	55913047	.<A1010(1010).	66	24
1RB0LD_1LC0RE_0LE0LD_1RE0LB_1RA---	55913289	.1101101(101101)A>.	84	27
1RB0LD_1LC0RE_1RA0RD_1LA0LD_1RC---	55914356	.<A1010010(010010).	95	32
1RB0LD_1LC0RE_1RA0LB_0LA1LA_0RA---	55915130	.<A1001(001001).	87	31
1RB0LD_1LC0RE_1RA0LB_0LB1LA_0RA---	55915166	.<A1001(001001).	63	23
1RB0LD_1LC0RE_1RA1LC_---1LA_1RA1RE	55918842	.11(11)011011(1)A>.	83	25
1RB0LD_1LC0RE_1RB0RA_1LA---_1RC---	55919924	.<A10(1010).	37	14
1RB0LD_1LC0RE_1RD0RD_1LA0LD_1RC---	55923379	.<A101001(001001).	83	28
1RB0LD_1LC0RE_1RD0LC_1LA0RA_1RD---	55924191	.<A101010101(0101).	89	26
1RB0LD_1LC0RE_1RD1LB_1LA0RA_1RD---	55925957	.<A10101(0101).	50	18
1RB0LD_1LC0RE_1LA0RA_1LA---_1RC---	55928885	.<A10101(0101).	53	18
1RB0LD_1LC0RE_1LA0RD_0LC1LD_0RA---	55929553	.<A10010(010)10100(100).	144	50
1RB0LD_1LC0RE_1LA0RD_1LC1LB_---0RA	55929869	.<A11011(011)10110(110).	144	50
1RB0LD_1LC0RE_1LA0RD_1LC1LD_---0RA	55929878	.<A11011(011)10110(110).	144	50
1RB0LD_1LC0RE_1LA1RC_---0LC_0RB1RB	55932335	.<A1001(001001).	84	30
1RB0LD_1LC0RE_1LA1RC_0LC0LC_1RA---	55933355	.<A10010010(010010010010010)101.	457	160
1RB0LD_1LC0RE_1LA1RC_0LC1LD_0RA---	55933412	.<A10(010010010010010010)101.	451	141
1RB0LD_1LC0RE_1LA1RC_1RD0LC_1RA---	55933745	.<A10010010(010010010010010)101.	529	190
1RB0LD_1LC0RE_1LA1LD_1LB0RA_---1RA	55935264	.<A11111(111111111111111).	322	104
1RB0LD_1LC0RE_1LB0RA_1LA---_1RC0RC	55935599	.<A101(01010101)11.	138	48
1RB0LD_1LC0RE_1LB0RA_1LA---_1RC0LC	55935604	.<A1010(1010).	72	26
1RB0LD_1LC0RE_1LC1RA_---1LA_0RB1RE	55936496	.10(10)001(11)0B>.	80	30
1RB0LD_1LC0RE_1LE0RA_1LA---_1RC0LA	55940359	.<A10101(0101).	65	22
1RB0LD_1LC0RE_1LE0RA_1LA---_1RC0LD	55940362	.<A10101(0101).	53	18
1RB0LD_1LC0LB_0RD1LA_1RA1RE_0RC---	56006393	.01001001(001001)A>.	103	38
1RB0LD_1LC1RB_1LD0RC_1LE1LD_1LA---	56228307	.<A11111(11111111)011110111.	239	85
1RB0LD_1LC1RC_0RD0LD_1LA1RE_0RA---	56240960	.<A101(00101).	54	20
1RB0LD_1LC1RC_1RE1LA_1LA1LA_---0RA	56267137	.<A101(0101).	48	18
1RB0LD_1LC1RC_1LA1RB_---1LE_1LB0RE	56274029	.<A111101(111111).	94	34
1RB0LD_1LC1RD_0LA1LA_0RB1LE_---0LB	56310762	.<A11(010101).	85	34
1RB0LD_1LC1RD_1LA1RC_1RE0LC_0RA---	56329475	.<A1001(01001).	66	24
1RB0LD_1LC1RE_---0RA_1LA1LD_1RA1RC	56337576	.<A1(1101)0.	37	14
1RB0LD_1LC1RE_---1LD_1LA0LB_0RA0LD	56349980	.<A111(00111).	54	20
1RB0LD_1LC1RE_0RA0LB_1LA1LC_0RC---	56352624	.<A1001(001001).	87	31
1RB0LD_1LC1RE_0RA0LD_1LA1RC_0RD---	56352880	.<A101(00101).	54	20
1RB0LD_1LC1RE_0RA1LC_1RD1RA_---0RA	56354788	.111(11111)A>.	70	26
1RB0LD_1LC1RE_0RA1LC_1LA1RC_0RD---	56355014	.<A101(00101).	60	22
1RB0LD_1LC1RE_0RA1LD_1RC0LB_---0RC	56355287	.10110(110110)0A>.	97	35
1RB0LD_1LC1RE_1LA0RD_0LC1LD_0RA---	56386788	.<A10010(010)10101(101).	150	52
1RB0LD_1LC1RE_1LA1RC_---0LC_0RC0RA	56389365	.<A1001(01001).	66	24
1RB0LD_1LC1RE_1LA1RC_---0LC_1RE0RA	56389398	.<A1001(01001).	60	22
1RB0LD_1LC1LA_1RD1LD_1LB0RE_---1RC	56464178	.<A11011011011011(011011).	165	46
1RB0LD_1LC1LB_1RD0LB_---0RE_1RA1RC	56511539	.101101101101(101101101)A>.	224	83
1RB0LD_1LC1LD_0RA0RD_1RC1LE_0LB---	56546313	.(101010101010)A>.	188	62
1RB0LD_1LC1LE_0LD1LB_1RD0RA_---0LC	56602824	.1111(111111111)0A>.	184	66
1RB0LE_0RC---_1RD0RA_0LA0RE_1LD1LE	56656995	.<A01001(001)1001000(100).	164	56
1RB0LE_0RC---_1RD0RA_0LE0RE_0LA1LD	56657296	.<A001010(001010).	69	25
1RB0LE_0RC---_1RD0RA_0LE1RB_0LA1LD	56657337	.<A001010(001010).	63	23
1RB0LE_0RC---_1RD0LA_1RE1RB_1LC0LC	56663401	.11011011011(011011)B>.	136	38
1RB0LE_0RC---_1RD0LA_1RE1RB_1LC0LE	56663403	.11011011011(011011)B>.	136	38
1RB0LE_0RC---_1RD1RA_0LE0RE_0LA1LD	56669816	.<A001010(001010).	75	27
1RB0LE_0RC---_1RD1LC_1LA1RA_1LC1RC	56678523	.(111111)A>.	68	27
1RB0LE_0RC---_1LC1RD_1RA1LE_1RD0LA	56694296	.<A000000000(11000)0011000011011(01101111011).	1276	496
1RB0LE_0RC---_1LD0RA_0LE0LA_1RC0LC	56701665	.<A011001(001001001).	152	57
1RB0LE_0RC---_1LD0RE_1RA0LA_1RD1LD	56706882	.<A010(00010).	63	23
1RB0LE_0RC---_1LD0LA_1RD1RE_1LC0RB	56711174	.110110110(110110)B>.	137	43
1RB0LE_0RC---_1LD1RA_0LA0RA_1LD1LC	56718077	.<A01001(001001).	69	25
1RB0LE_0RC---_1LD1RA_0LA0RA_1LD1LE	56718078	.<A01001(001001).	69	25
1RB0LE_0RC---_1LD1RA_0LA0LC_0LC0RA	56718250	.<A010001(010001).	84	30
1RB0LE_0RC---_1LD1RA_0LA1LD_1LD0RD	56718562	.<A01001(1100111001).	183	64
1RB0LE_0RC---_1LD1RA_0LA1LD_1LD1RB	56718565	.<A01001(1100111001).	163	58
1RB0LE_0RC---_1LD1RE_0LA0RA_1LC0LD	56728362	.<A01101001101001(101001).	200	61
1RB0LE_0RC---_1LD1RE_1RA1LD_0RD0LD	56729396	.11010110101(10101)A>.	163	47
1RB0LE_0RC0RA_0RD---_1LC1LE_1LA0RC	56737967	.<A1010(1010)0.	90	32
1RB0LE_0RC0RA_0RD---_1LC1LE_1LA0RE	56737968	.<A1010(1010)0.	84	30
1RB0LE_0RC0RA_0RD---_1LE0RE_1LA1LC	56738480	.<A1010(1010)0.	84	30
1RB0LE_0RC0RA_0RD---_1LE0LC_1LA0RC	56738503	.<A1010(1010)0.	90	32
1RB0LE_0RC0RA_0RD---_1LE0LE_1LA1RC	56738518	.<A1010(1010)0.	72	26
1RB0LE_0RC0RA_0RD---_1LE1RC_1LA1RC	56738547	.<A10101(01010101)1.	152	54
1RB0LE_0RC0RA_0RD---_1LE1RC_1LA1LC	56738548	.<A10101(01010101)1.	158	56
1RB0LE_0RC0RA_0RD---_1LE1RE_1LA1RC	56738560	.<A10101(010101).	90	32
1RB0LE_0RC0RA_0RD---_1LE1LE_1LA0RC	56738627	.<A1010(1010)0.	84	30
1RB0LE_0RC0RA_0RD0RB_1LE---_1LA0LC	56738824	.<A10101(010101010101)101011010.	346	120
1RB0LE_0RC0RA_0RD0RB_1LE---_1LA1LE	56738827	.<A10101(010101010101)101011010.	328	114
1RB0LE_0RC0RA_0RD0RC_1LE---_1LA0LC	56738858	.<A1(0101010101)1010.	198	68
1RB0LE_0RC0RA_0RD0RC_1LE---_1LA0LE	56738859	.<A10(10101010)010.	136	50
1RB0LE_0RC0RA_0RD0RC_1LE---_1LA1RB	56738860	.<A101010(101010).	108	38
1RB0LE_0RC0RA_0RD0RC_1LE---_1LA1LE	56738861	.<A1(0101010101)1010.	192	66
1RB0LE_0RC0RA_0RD0RE_1LE---_1LA0LC	56738913	.<A1(01010101)1010.	122	42
1RB0LE_0RC0RA_0RD0RE_1LE---_1LA1LB	56738916	.<A1010(1010)0.	84	30
1RB0LE_0RC0RA_0RD0LC_1LE---_1LA0RB	56739036	.<A1010(1010)0.	90	32
1RB0LE_0RC0RA_0RD1RA_1LE---_1LA1LE	56739218	.<A1(01010101010101)1010.	304	98
1RB0LE_0RC0RA_0RD1RC_1LE---_1LA0RB	56739380	.<A101010(101010).	120	42
1RB0LE_0RC0RA_0RD1RC_1LE---_1LA1RB	56739382	.<A10101(01010101)1.	152	54
1RB0LE_0RC0RA_0RD1RE_1LE---_1LA1RB	56739532	.<A10101(010101).	90	32
1RB0LE_0RC0RA_0RD1LE_1LB---_1LA0RB	56740017	.<A1010(1010)0.	90	32
1RB0LE_0RC0RA_0RD1LE_1LE---_1LA0RB	56740086	.<A1010(1010)0.	84	30
1RB0LE_0RC0RA_0LD1LA_1RE---_0LC0RE	56743236	.<A100010(010010010).	182	65
1RB0LE_0RC0RA_0LD1LA_1RE---_0LC0LB	56743237	.<A100010(010010010).	182	65
1RB0LE_0RC0RA_0LD1LA_1RE---_0LC0LD	56743238	.<A100010(010010010).	178	63
1RB0LE_0RC0RA_0LD1LA_1LA---_0LC0RE	56743256	.<A100010(010010010).	158	55
1RB0LE_0RC0RA_0LD1LA_1LA---_0LC0LB	56743257	.<A100010(010010010).	158	55
1RB0LE_0RC0RA_0LD1LA_1LA---_0LC0LD	56743258	.<A100010(010010010).	154	53
1RB0LE_0RC0RA_0LD1LC_1LA0RA_0LC---	56743653	.<A10(10010)0010(10010).	184	68
1RB0LE_0RC0RA_1RD---_1RE0LD_1LA1LD	56744177	.<A1010101(01010101).	117	41
1RB0LE_0RC0RA_1RD---_1LA0RD_0LE0LD	56744269	.<A10001(0010001).	72	26
1RB0LE_0RC0RA_1LC0LD_1LA---_0RD1LC	56750494	.<A1011(01011).	60	22
1RB0LE_0RC0RA_1LD---_1RD1RE_1LA0RE	56752474	.<A1010(1010)0.	90	32
1RB0LE_0RC0RA_1LD1LA_1RD0LC_1LD---	56757882	.<A10010(1010101010).	207	74
1RB0LE_0RC0RB_0RD1LA_1LD0LA_1LA---	56759615	.1(1)001100000(00)B>.	101	31
1RB0LE_0RC0RB_1RD0RA_0LA1LC_1LD---	56762815	.<A010(010010010)100.	145	52
1RB0LE_0RC0RB_1RD0RE_1LA---_1RD1LA	56763182	.10(10)010(0)B>.	58	21
1RB0LE_0RC0RB_1RD0LA_1LA0RA_1LA---	56763235	.<A10101(010101).	66	24
1RB0LE_0RC0RB_1RD0LD_1LA0RB_1LB---	56763465	.<A1001001(001001).	104	33
1RB0LE_0RC0RB_1RD1LA_1RE1RE_1LC---	56764073	.10(10)0100(00)B>.	73	26
1RB0LE_0RC0RB_1RD1LA_1LA0LB_1LD---	56764101	.<A1101101101(101101).	126	37
1RB0LE_0RC0RB_1RD1LD_1LA0RA_0LC---	56764311	.<A11001(011001).	66	24
1RB0LE_0RC0RB_1RD1LD_1LA1LD_1LC---	56764346	.<A11101(110111011101).	236	76
1RB0LE_0RC0RB_1RD1LE_1LA0RA_0LD---	56764416	.<A1001001(001001).	93	29
1RB0LE_0RC0RB_1LC0LD_1LA0RA_1RC---	56765146	.<A1011011111(11111).	141	47
1RB0LE_0RC0RB_1LC1RD_---1LA_1RA1LA	56765237	.1(1)011000(0)B>.	77	24
1RB0LE_0RC0RB_1LD0RA_0LE---_1LA0LD	56766135	.<A10001(01010101).	121	45
1RB0LE_0RC0RB_1LD1RA_1LD0RA_1LA---	56768519	.1(1)0011(0)B>.	42	16
1RB0LE_0RC0RB_1LD1RB_0LA1LA_1LD---	56768653	.10101(1111)0(101001001101)0B>.	411	136
1RB0LE_0RC0RB_1LD1RD_1RA---_1LD1LA	56769223	.<A10010(0101001010).	183	66
1RB0LE_0RC0RB_1LD1LA_1LC0RA_1LA---	56770225	.<A101(01)111(1111).	120	46
1RB0LE_0RC0RC_1LD0RA_1LE---_1LA0LC	56777692	.<A111011(011011).	82	33
1RB0LE_0RC0RD_0LC1LD_1RA0LC_---1LA	56783472	.<A1000100(100100).	150	60
1RB0LE_0RC0RD_0LD---_1LA0RA_0LD1LA	56783970	.<A10010(10010).	63	23
1RB0LE_0RC0RD_1LA---_0LC0RA_0LA0LD	56790447	.<A100010(00100010).	105	39
1RB0LE_0RC0RD_1LA---_1RC0RA_0LA0LD	56791949	.<A0010001(00010001).	117	41
1RB0LE_0RC0RD_1LA---_1LC0RA_1LC0RC	56792853	.<A110110(110110).	93	33
1RB0LE_0RC0RD_1LA---_1LC0RA_1LC0LC	56792855	.<A10011(011011011).	134	49
1RB0LE_0RC0RD_1LA---_1LC0RA_1LC1RC	56792856	.<A11011(011011011)1.	141	50
1RB0LE_0RC0RD_1LA1LD_1LB0RA_1LC---	56802272	.<A110110(110110).	87	31
1RB0LE_0RC0RD_1LA1LE_1RE---_0LC0RA	56802602	.<A10(1010101010101010)0010.	334	104
1RB0LE_0RC0RD_1LD---_1LA1RA_1RE0LB	56809036	.<A11011011(011011011).	225	79
1RB0LE_0RC0RE_0RD---_1LA0RB_1LD0RA	56814322	.<A1101101(101101101101).	203	70
