machine; formula tape; number steps before formula tape; number macro steps before special case
1RB0RC_1LC1LE_1RD0LB_1RA0LA_---1LD; 0∞011011(011011)A>0∞; 44; 34
1RB0RC_1LC1LE_1RD0LB_1RA1RC_---1LD; 0∞1111110111111(0111111)A>0∞; 96; 56
1RB0RD_0RC---_1RD0RC_1LE0LE_1RA0LD; 0∞111111111111111(11111111111111)B>0∞; 305; 212
1RB0RD_0RC---_1RD0LC_1LE1RA_0LA1LC; 0∞<A0111111111(11)0111111111(111)0∞; 218; 69
1RB0RD_0RC---_1LC0LD_1RE0LD_1RA1RE; 0∞1111101111(101111)A>0∞; 93; 54
1RB0RD_0RC---_1LC1RD_1RA0LE_1LD0RE; 0∞101010101(0101)1B>0∞; 96; 44
1RB0RD_0RC---_1LD0RA_1LE0RD_0LA0LC; 0∞<A011011011011011011(011011011011)0∞; 240; 160
1RB0RD_0RC---_1LD0RD_1LE0RE_1RA0LC; 0∞1001001001001(001001)A>0∞; 96; 49
1RB0RD_0RC---_1LD1RD_1LE0RE_1RA0LC; 0∞1001001001001001(001001001)A>0∞; 168; 99
1RB0RD_0RC0RA_1LD---_1LE0LD_1RB0LC; 0∞101010101010(101010101010)A>0∞; 168; 124
1RB0RD_0RC0RA_1LD0RA_1LA0LE_0LC---; 0∞<A11001001001001(001001001)0∞; 155; 101
1RB0RD_0RC0RB_0RD1LA_1LD0LE_1LA---; 0∞11(1)01010000000(00)B>0∞; 115; 39
1RB0RD_0RC0RE_0RD0RB_1LD0LA_---1RA; 0∞<A011111111(11111)0∞; 59; 35
1RB0RD_0RC0RE_1LD---_1LA0LC_1RA0RA; 0∞<A1101010101(010101)0∞; 68; 40
1RB0RD_0RC0RE_1LD0RA_1LE---_1RC0LD; 0∞101010101010(101010101010)A>0∞; 168; 126
1RB0RD_0RC0LA_1LD0RA_0LE---_1RA0LC; 0∞101101(101)000100100(100)A>0∞; 138; 62
1RB0RD_0RC0LC_1LD0RA_0LE---_1RA1LC; 0∞100100(100100)A>0∞; 52; 37
1RB0RD_0RC0LE_1RD1RA_1RE---_1LB0LE; 0∞01101101101101101101101(101101)A>0∞; 253; 63
1RB0RD_0RC0LE_1LD0RA_1LB---_1LA0LC; 0∞00001000010000(10000)A>0∞; 114; 54
1RB0RD_0RC1RA_0RD0RE_1LD0LA_---0RB; 0∞<A011111111(11111)0∞; 59; 35
1RB0RD_0RC1RA_1LD1LA_1RE0LC_---1RC; 0∞<A10101001001(001001)0∞; 100; 54
1RB0RD_0RC1RB_1LD0RA_0LE---_1RA0LC; 0∞101101(101)000100100(100)A>0∞; 126; 58
1RB0RD_0RC1RB_1LD0RA_1LA0LE_0LC---; 0∞101101(101)000100100(100)A>0∞; 156; 72
1RB0RD_0RC1RC_1LA---_1RA0LE_1LD0RE; 0∞101010101(0101)10C>0∞; 109; 48
1RB0RD_0RC1RD_1LA---_0LE1RA_0LB1LE; 0∞<B0111011110(11110)0∞; 70; 38
1RB0RD_0RC1RE_1LD---_0LE0RA_1LA0LC; 0∞<A101001001001001001(001001001001)0∞; 220; 142
1RB0RD_0RC1RE_1LD---_1LA0LC_0RA0RE; 0∞<A110101010101(01010101)0∞; 90; 55
1RB0RD_0RC1LD_1LA---_1RA0LE_1LD0RE; 0∞101010101(0101)1B>0∞; 96; 44
1RB0RD_0LB1RC_1LA0LD_1RE1LC_0RA---; 0∞<A11010010(010010)0∞; 89; 53
1RB0RD_0LB1LC_1RA0LE_1RC---_1LD0LA; 0∞<A00010010010010010010010(010010010010010)0∞; 412; 262
1RB0RD_0LB1LC_1RA1LE_0RC0LB_1LC---; 0∞1001001001(001001)A>0∞; 81; 49
1RB0RD_0LC---_1RE1LD_1RC1LE_1RA0LE; 0∞<E000000001100011000(11000)000110010(010)1100∞; 659; 254
1RB0RD_0LC---_1LD1RC_1RE0LC_1RA0RE; 0∞1010101010101(01010101)1A>0∞; 140; 84
1RB0RD_0LC0RA_0LD1LC_0RE0LA_1LA---; 0∞<A0010010010010(010010)0∞; 129; 65
1RB0RD_0LC0RC_0LD1LB_1RE---_1RA0RA; 0∞1111101011101011101(011101)1A>0∞; 194; 71
1RB0RD_0LC0RC_0LD1LB_1RE---_1RA0LB; 0∞11111011111011111011(111011)A>0∞; 230; 87
1RB0RD_0LC0RC_0LD1LB_1RE---_1RA1RA; 0∞11111011111011111011(111011)A>0∞; 202; 75
1RB0RD_0LC0RC_1LD1LB_1RA0RE_---0LA; 0∞1010101010101(010101)1101A>0∞; 137; 57
1RB0RD_0LC0RC_1LD1LB_1RA1RE_---0LC; 0∞1010101010101(010101)1101A>0∞; 131; 55
1RB0RD_0LC0RC_1LD1LB_1RE---_0RA1RA; 0∞1111101111101111101(111101)0A>0∞; 198; 73
1RB0RD_0LC0RC_1LD1LB_1RE---_0LB1RA; 0∞11111011111011111011(111011)A>0∞; 214; 79
1RB0RD_0LC0RC_1LD1LB_1RE---_1RA1RA; 0∞11111011111011111011(111011)A>0∞; 202; 75
1RB0RD_0LC0RC_1LD1LB_1RE0LA_---0RA; 0∞<A0101010101010(101010)0∞; 120; 60
1RB0RD_0LC0RC_1LD1LB_1RE1LA_---0RA; 0∞<A1101010101010(101010)0∞; 130; 66
1RB0RD_0LC0RC_1LE0RD_0RE0LB_1LA---; 0∞<A11001001001(001001)0∞; 92; 51
1RB0RD_0LC0RE_0LD1LB_1LA0LA_0RA---; 0∞<A10010100010(100010)0∞; 62; 38
1RB0RD_0LC0LA_1LD1LB_1RE---_0RA1RA; 0∞<A0101010101010(101010)0∞; 108; 54
1RB0RD_0LC0LB_0LE1LD_1LB---_1RE0RA; 0∞<B00(00)1101(1)0∞; 42; 23
1RB0RD_0LC0LB_1RC1LD_1LE1RA_1LB---; 0∞<B000(00)1101101(01)0∞; 123; 58
1RB0RD_0LC0LD_1RA1LB_1RE1LB_0RA---; 0∞10010010010(010010)A>0∞; 92; 51
1RB0RD_0LC1RC_1LD1LB_1RE0LA_---0RA; 0∞<A0101010101010(101010)0∞; 120; 60
1RB0RD_0LC1RE_0RE1LD_1RC0LB_0RA---; 0∞00110110110(110110)A>0∞; 100; 52
1RB0RD_0LC1RE_0LE0LD_1LC1LB_0RA---; 0∞0110110110110110(110110)A>0∞; 129; 54
1RB0RD_0LC1LC_1RA1LB_---0RE_1RC1RA; 0∞101001001001(001001)1A>0∞; 120; 61
1RB0RD_0LC1LE_1LD1LB_1RA0LA_1LA---; 0∞<B1010101(01)100(0)0∞; 76; 31
1RB0RD_0LC1LE_1LD1LB_1RA0LC_1LA---; 0∞<B1010101010(1010)00∞; 102; 43
1RB0RD_1RC---_0LD0RA_1LE0LE_1RC1LD; 0∞<D111001001(001001)110000(00)0∞; 217; 118
1RB0RD_1RC---_0LD1LC_1RE1LD_0RA0LC; 0∞111001001(1001001)0010A>0∞; 145; 76
1RB0RD_1RC---_1LD---_1RA0LE_1LD0RE; 0∞101010101(0101)1B>0∞; 90; 42
1RB0RD_1RC---_1LD0RA_0LE0LD_1LB1RC; 0∞1011011011011011011(011011)10110110(110)A>0∞; 372; 159
1RB0RD_1RC---_1LD0RA_1LB0LE_1LB1LC; 0∞110110(110110)A>0∞; 52; 37
1RB0RD_1RC---_1LD0RA_1LE0RE_1LB0LC; 0∞<B1110110110(110110)00∞; 75; 42
1RB0RD_1RC---_1LD0RE_1RA0LC_0RE1LC; 0∞101010101(0101)1B>0∞; 100; 46
1RB0RD_1RC---_1LD0RE_1RA0LC_1RE1LC; 0∞101010101(0101)1B>0∞; 110; 50
1RB0RD_1RC---_1LD0RE_1RA0LC_1LB0LC; 0∞101010101(0101)1B>0∞; 90; 42
1RB0RD_1RC---_1LD0RE_1RA0LC_1LB1RC; 0∞101010101010101(01010101)A>0∞; 193; 106
1RB0RD_1RC---_1LD0RE_1RA0LC_1LD---; 0∞101010101(0101)1B>0∞; 90; 42
1RB0RD_1RC---_1LD0LC_1RA0LE_1LC0RB; 0∞1010101(0101)1B>0∞; 61; 30
1RB0RD_1RC---_1LD0LE_1RA0RC_1LC0RE; 0∞1010101010101(010101)A>0∞; 136; 69
1RB0RD_1RC---_1LD0LE_1RA0RC_1LC0LB; 0∞1010101010101(010101)A>0∞; 120; 61
1RB0RD_1RC---_1LD0LE_1RA0RC_1LC0LE; 0∞1010101010101(010101)A>0∞; 112; 57
1RB0RD_1RC---_1LD0LE_1RA0LC_1RC0RB; 0∞1010101010101(010101)A>0∞; 124; 65
1RB0RD_1RC---_1LD0LE_1RA0LC_1RC0RE; 0∞1010101010101(010101)A>0∞; 124; 65
1RB0RD_1RC---_1LD1RC_1RE0LC_1RA0RE; 0∞1010101010101010101(010101010101)A>0∞; 233; 132
1RB0RD_1RC---_1LD1RE_1RA0LC_0RE1RC; 0∞101010101010101(01010101)A>0∞; 183; 102
1RB0RD_1RC---_1LD1RE_1RA0LC_0LE0RC; 0∞101010101(0101)1B>0∞; 100; 46
1RB0RD_1RC---_1LD1LC_1RA0LE_1RD0LD; 0∞11111111111(111111)01A>0∞; 130; 64
1RB0RD_1RC0RA_1RD---_1LA0LE_1LD0RE; 0∞<A11010101010(101010)00∞; 113; 57
1RB0RD_1RC0RA_1LA---_1RA0LE_1LD0LB; 0∞1010101(01)101(01)B>0∞; 74; 38
1RB0RD_1RC0RA_1LA---_1RA0LE_1LD0LE; 0∞1010101(01)101(01)B>0∞; 66; 34
1RB0RD_1RC0RA_1LA0RC_1LC0LE_1LD---; 0∞<A1110101010(1010)0∞; 74; 38
1RB0RD_1RC0RA_1LA0LB_1LC1LE_0LD---; 0∞<A110101010101(010101)0∞; 92; 49
1RB0RD_1RC0RA_1LD---_1RB0LE_0LB1LC; 0∞10010(10010)A>0∞; 34; 25
1RB0RD_1RC0RA_1LD---_1LA0LE_1LD0RE; 0∞<A11010101010(101010)0∞; 101; 53
1RB0RD_1RC0RA_1LD---_1LE0RE_1LA0LC; 0∞<A1110110110(110110)00∞; 75; 42
1RB0RD_1RC0RA_1LD0RE_1LA0LC_1LD---; 0∞<A11010101010(101010)0∞; 101; 53
1RB0RD_1RC0RB_0LD0RA_1LE1LC_1RB---; 0∞<C101010101010(1010)0∞; 89; 35
1RB0RD_1RC0RB_1LD---_1RA0LE_1LD0LB; 0∞1010101010101(010101)A>0∞; 124; 65
1RB0RD_1RC0RC_1LD1RA_0LA0LE_---1LD; 0∞<A0101010101(010101)0∞; 74; 46
1RB0RD_1RC0RC_1LD1LD_1RE0LC_---1RA; 0∞11111011111(011111)A>0∞; 78; 42
1RB0RD_1RC0RE_1LA---_0LE1LD_1RA0LD; 0∞1101101101101101101(101101)A>0∞; 159; 54
1RB0RD_1RC0RE_1LD---_1LA0LE_1LC0RA; 0∞<A111011011011(011011)0∞; 77; 42
1RB0RD_1RC0RE_1LD0LB_1RA0LC_1RC---; 0∞1010101010101(010101)A>0∞; 124; 65
1RB0RD_1RC0RE_1LD1LC_1RA0LC_0RC---; 0∞101010101010101010101(0101010101010101)10101A>0∞; 480; 318
1RB0RD_1RC0LA_1LA---_1RA0LE_1LD0LB; 0∞101010101(0101)1B>0∞; 78; 38
1RB0RD_1RC0LB_0LD0RE_1LB1LB_1RA---; 0∞101101(101101)A>0∞; 52; 38
1RB0RD_1RC0LB_1LD0RE_---1LB_1RA1RA; 0∞101101(101101)A>0∞; 52; 38
1RB0RD_1RC0LD_0LA0LD_1LE0RA_1LC---; 0∞<A011011011011(011011)0∞; 90; 52
1RB0RD_1RC0LD_1LA0RE_1LB0LD_1RA---; 0∞101101(101101)A>0∞; 48; 34
1RB0RD_1RC0LD_1LB0RA_0LE1LC_1RB---; 0∞110110110110110110(110110110110110110)A>0∞; 456; 332
1RB0RD_1RC0LD_1LB0RA_1LE0LC_1LC---; 0∞110110110110(110110110110)A>0∞; 128; 92
1RB0RD_1RC0LE_1LD1RE_1RA0LC_0RB---; 0∞101010101010101(01010101)A>0∞; 193; 106
1RB0RD_1RC1RA_1LD---_0RB0LE_1LC0LD; 0∞01001001001001001001001(001001001001)A>0∞; 336; 190
1RB0RD_1RC1RA_1LD1RD_1RB0LE_---1LC; 0∞11011011011011011(011011011011)A>0∞; 243; 158
1RB0RD_1RC1RA_1LD1LC_0RE0LC_---1RB; 0∞011111101111(1101111)A>0∞; 113; 65
1RB0RD_1RC1RA_1LD1LC_1RE0LC_---0RA; 0∞11(1)00100101101011010(11010)A>0∞; 197; 86
1RB0RD_1RC1RC_1LD1RE_1RA0LC_0RB---; 0∞101010101010101(01010101)A>0∞; 183; 102
1RB0RD_1RC1RD_1RD---_0LE1RA_0LB1LE; 0∞<B0111011110(11110)0∞; 60; 34
1RB0RD_1RC1RE_1LA---_1RA0LE_1LD0LB; 0∞1010101010101(01010101)A>0∞; 149; 88
1RB0RD_1RC1RE_1LD0LD_1LA0LC_0RA---; 0∞<A1001010001(010001)0∞; 62; 38
1RB0RD_1RC1RE_1LD1LA_0LE0LC_1RA---; 0∞1111111111111111(111111)A>0∞; 131; 58
1RB0RD_1RC1LC_0LD0LB_1RE1LB_0RA---; 0∞10010010010010010(010010010)A>0∞; 225; 127
1RB0RD_1RC1LC_1LD0RE_1RA0LC_0RB---; 0∞101010101(0101)1B>0∞; 100; 46
1RB0RD_1RC1LD_0LA1RE_1LA1LB_---1RA; 0∞<A1111111111(111111)0∞; 80; 45
1RB0RD_1RC1LD_0LB0RA_1LB0LE_1LB---; 0∞<B101101101(101101)00∞; 84; 50
1RB0RD_1RC1LD_1RD1RE_1LB1LB_---1RA; 0∞111111(111111)A>0∞; 48; 34
1RB0RD_1RC1LD_1LB0RA_1LB0LE_1LB---; 0∞1101101101101101101(101101101101)0A>0∞; 300; 176
1RB0RD_1RC1LD_1LD0RB_1RE1LB_---1RA; 0∞111111(111111)A>0∞; 58; 41
1RB0RD_1RC1LD_1LD1RE_1LA1LB_---1RA; 0∞<A1111111111(111111)0∞; 68; 41
1RB0RD_1RC1LE_1LD1RA_---1LB_0LB1LD; 0∞111111(111111)A>0∞; 56; 39
1RB0RD_1LB0RC_1RA1LD_0LC1RE_---0LC; 0∞1101101101101(101101101)A>0∞; 167; 107
1RB0RD_1LB0RC_1LD0LC_1RA0LE_1LC---; 0∞1010101(0101)A>0∞; 48; 26
1RB0RD_1LB0LC_0LD1LC_1RE1LA_0RA---; 0∞<A1010010010010(010010010)0∞; 183; 114
1RB0RD_1LB0LC_1RD0LA_1RA0RE_1RA---; 0∞11011101(1101)01(01)A>0∞; 103; 58
1RB0RD_1LB0LC_1RD0LA_1RA1RE_0LA---; 0∞11011101(1101)01(01)A>0∞; 107; 60
1RB0RD_1LB0LC_1RD1LB_0RE0RD_---1RA; 0∞11(1)01000(0)1A>0∞; 48; 18
1RB0RD_1LB0LC_1RD1LC_1RE1LB_---1RA; 0∞111011011(011011)A>0∞; 82; 48
1RB0RD_1LB0LC_1LD0LE_1RE---_1RA0LA; 0∞011011(011011)A>0∞; 40; 30
1RB0RD_1LB1LC_0LD---_1RE1LD_0RA0LB; 0∞10010010010010010(010010010)A>0∞; 219; 125
1RB0RD_1LB1LC_1RA---_1RE0LE_1LD0RC; 0∞<D10101010101(0101)0∞; 69; 30
1RB0RD_1LC---_0LA1LD_0RE0LC_1RA1RE; 0∞<A00101101011(01011)0∞; 78; 40
1RB0RD_1LC---_0LD0LB_1RE0LA_0RA0LA; 0∞<A0010101010101010101010101010101(01010101)0∞; 353; 116
1RB0RD_1LC---_0LD0LB_1RE0LA_0RA1RC; 0∞<A0010101010101010101010101010101(01010101)0∞; 397; 132
1RB0RD_1LC---_0LD1RA_1RE1LD_0RB1RC; 0∞1111111(111111)B>0∞; 71; 45
1RB0RD_1LC---_0LD1LC_1RE1RD_1RA0LE; 0∞1101111011111111111111(111111111)A>0∞; 216; 98
1RB0RD_1LC---_0LD1LC_1RE1LD_0RA0LC; 0∞10010010010010010(010010010)A>0∞; 219; 125
1RB0RD_1LC---_0LE0RA_1RE0LC_1LD1RB; 0∞1001001001(001001)1B>0∞; 94; 49
1RB0RD_1LC---_1RA0LD_1RC0LE_1LC0RA; 0∞11011011011011(011011011)A>0∞; 176; 106
1RB0RD_1LC---_1RD0LC_1LE1RA_0LA1LC; 0∞<A01111111(11)01111(111)0∞; 133; 55
1RB0RD_1LC---_1RE0LD_1LB0RE_1RA0LE; 0∞01001001001001001001001(001001001001)A>0∞; 332; 172
1RB0RD_1LC---_1LD0RA_1LE0LB_0RE1RC; 0∞010010010010010010010(010010010010010)A>0∞; 412; 262
1RB0RD_1LC---_1LD1RC_1RA0LE_1LD0RC; 0∞101010101(0101)1B>0∞; 96; 44
1RB0RD_1LC---_1LD1RC_1RA0LE_1LD0RE; 0∞101010101(0101)1B>0∞; 96; 44
1RB0RD_1LC---_1LD1RC_1RE0LC_1RA0RE; 0∞1010101010101010101(010101010101)A>0∞; 243; 136
1RB0RD_1LC---_1LE0RA_1LB0RE_1RA0LB; 0∞1001001001001001(001001001)A>0∞; 177; 99
1RB0RD_1LC---_1LE0RA_1LB1RA_1RA0LD; 0∞1000100010001(00010001)A>0∞; 120; 66
1RB0RD_1LC---_1LE0RD_1RA0LC_1LD0LE; 0∞1010101010101(0101)A>0∞; 101; 38
1RB0RD_1LC---_1LE0LD_0RE0LB_1RA0RD; 0∞01001001001(001001)A>0∞; 78; 46
1RB0RD_1LC---_1LE0LD_1RC0RE_1RA0LB; 0∞<B01101101101101101(101101)0∞; 139; 62
1RB0RD_1LC---_1LE0LD_1LB0RE_1RA0RC; 0∞<B1011011011011011(011011)0∞; 131; 58
1RB0RD_1LC0RA_---0LD_1LE0LA_1LA0LB; 0∞<A11010101(0101)0∞; 69; 38
1RB0RD_1LC0RA_---0LD_1LE1LA_1LA0LB; 0∞<A110101010101(01010101)0∞; 117; 76
1RB0RD_1LC0RA_0LD0RD_0RE0LB_1LA---; 0∞10010010010(010010)A>0∞; 93; 49
1RB0RD_1LC0RA_0LD0LB_0LE0LA_1RA---; 0∞01011010101010(10101010)A>0∞; 142; 82
1RB0RD_1LC0RA_0LD0LB_0LE0LC_1RA---; 0∞010110101101010101010101010(101010101010)A>0∞; 374; 176
1RB0RD_1LC0RA_0LD0LB_0LE0LD_1RA---; 0∞0101101010101010(1010101010)A>0∞; 226; 140
1RB0RD_1LC0RA_0LD0LD_1RE0LB_1RA---; 0∞11011011011(011011)A>0∞; 82; 45
1RB0RD_1LC0RA_0LD1LC_0RE0LB_1LA---; 0∞10010010010010010(010010010)A>0∞; 231; 129
1RB0RD_1LC0RA_0LD1LC_1RE0LC_1RA---; 0∞11011011011(011)1001110011(10011)A>0∞; 209; 98
1RB0RD_1LC0RA_1RA0LD_1RE0LB_1RA---; 0∞11011011011011(011011011)A>0∞; 176; 106
1RB0RD_1LC0RA_1RB0LD_1LE---_0RE0LB; 0∞10101010(1010)010101010(1010)A>0∞; 210; 110
1RB0RD_1LC0RA_1RD0LB_0LE1LD_1LA---; 0∞<A1011010101010101010101(0101010101010101)0∞; 301; 200
1RB0RD_1LC0RA_1RD0LB_1RC0LE_---0LC; 0∞10101111010101010101010(101010101010)A>0∞; 415; 214
1RB0RD_1LC0RA_1LA0LB_0RE---_0LC0LE; 0∞<A11010101(0101)0∞; 69; 38
1RB0RD_1LC0RA_1LA0LB_1RD0LE_---0LC; 0∞<A11010101(0101)0∞; 69; 38
1RB0RD_1LC0RA_1LA0LB_1RE---_1LA0LE; 0∞<A11010101(0101)0∞; 69; 38
1RB0RD_1LC0RA_1LA0LB_1LB1RE_---1RC; 0∞<A11010101(0101)0∞; 57; 32
1RB0RD_1LC0RA_1LA0LB_1LD0LE_0RC---; 0∞<A1101010101(010101)0∞; 85; 48
1RB0RD_1LC0RA_1LA0LB_1LD0LE_1LA---; 0∞<A1101010101010101(010101010101)0∞; 229; 154
1RB0RD_1LC0RA_1LA0LB_1LD1LE_1RB---; 0∞<A1101010101(010101)0∞; 73; 42
1RB0RD_1LC0RA_1LA0LD_1LC0LE_0RC---; 0∞<A110101010101(01010101)0∞; 125; 80
1RB0RD_1LC0RA_1LA0LD_1LC1LE_1RB---; 0∞<A110101010101(01010101)0∞; 117; 76
1RB0RD_1LC0RA_1LD0LB_0RE0LC_---1LA; 0∞1010(10)01010(10)A>0∞; 66; 34
1RB0RD_1LC0RA_1LD0LB_0LE0RB_1LA---; 0∞<A1011010101010101(0101010101)0∞; 203; 134
1RB0RD_1LC0RA_1LD0LB_0LE0RC_1LA---; 0∞<A10110101010101(01010101)0∞; 123; 78
1RB0RD_1LC0RA_1LD0LB_0LE1RC_1LA---; 0∞<A1011010101010101(0101010101)0∞; 199; 132
1RB0RD_1LC0RA_1LD0LB_0LE1LD_1LA---; 0∞<A1011010101010101010101(0101010101010101)0∞; 291; 196
1RB0RD_1LC0RA_1LD0LB_1LA0LE_1LA---; 0∞<A11101010101(010101)0∞; 90; 53
1RB0RD_1LC0RA_1LD0LB_1LE0RA_1RA---; 0∞1010(10)010010(10)A>0∞; 78; 40
1RB0RD_1LC0RA_1LD0LB_1LE0LC_1RC---; 0∞01010(10)01010(10)A>0∞; 78; 38
1RB0RD_1LC0RA_1LD0LB_1LE0LD_1RB---; 0∞0101010101010(101010)A>0∞; 135; 65
1RB0RD_1LC0RA_1LD0LB_1LE1LA_1RC---; 0∞10101010(10101010)A>0∞; 104; 72
1RB0RD_1LC0RA_1LE0LD_1LC1LE_1RB---; 0∞10101010(10101010)A>0∞; 96; 68
1RB0RD_1LC0RB_1RA0LB_1RE0LB_---0RC; 0∞101010101(0101)A>0∞; 65; 34
1RB0RD_1LC0RC_0RD0LD_0RE0LB_1RA---; 0∞0100110001(10001)A>0∞; 60; 35
1RB0RD_1LC0RC_1RA0RD_1RB0LE_1LD---; 0∞1010101(0101)A>0∞; 48; 26
1RB0RD_1LC0RC_1RA0LD_0RE0LB_1RC---; 0∞10110(110)011101(101)A>0∞; 89; 48
1RB0RD_1LC0RC_1RA0LD_1LE0LB_1RD---; 0∞101101101(101101101)A>0∞; 100; 72
1RB0RD_1LC0RC_1RA1LD_0LC1RE_---0LC; 0∞1101101101101101(101101101)A>0∞; 211; 123
1RB0RD_1LC0RC_1RD0LD_1RA0LE_---0LA; 0∞<A0001001001001(001001)0∞; 102; 52
1RB0RD_1LC0RC_1LD0LB_1RE1LA_---0RA; 0∞<A1110101010101(010101)0∞; 118; 62
1RB0RD_1LC0RC_1LE0RA_1LA0LC_1LD---; 0∞<A111011011011(011011)0∞; 77; 42
1RB0RD_1LC0RD_0LD0LC_1RE0LA_0RA---; 0∞<A00001000100(0100)1001(001)0∞; 117; 61
1RB0RD_1LC0RD_0LD1LA_1RA0LE_0LB---; 0∞1101101101101(101101)A>0∞; 102; 49
1RB0RD_1LC0RD_1RD0LB_1RE1LD_---0RA; 0∞10101010(10101010)A>0∞; 96; 68
1RB0RD_1LC0RD_1LA0LD_0RE0LB_1RA---; 0∞<A1101001001001(001001)0∞; 112; 58
1RB0RD_1LC0RD_1LD0LB_1RE0RC_---0RA; 0∞100101010(1010)A>0∞; 58; 30
1RB0RD_1LC0RD_1LD0LB_1RE1LD_---0RA; 0∞10101010(10101010)A>0∞; 88; 64
1RB0RD_1LC0RD_1LE0LD_1RA0LB_1LA---; 0∞<A111001001001001001001001001(001001001001001001)0∞; 453; 298
1RB0RD_1LC0RD_1LE0LD_1RA0LB_1LD---; 0∞101101101101101101(101101101101101101)A>0∞; 328; 244
1RB0RD_1LC0RE_---0LD_1LE0LB_1RB1RA; 0∞101101(101101)A>0∞; 58; 42
1RB0RD_1LC0RE_---1LD_1LE1RB_1RA0LB; 0∞101010101(0101)A>0∞; 61; 32
1RB0RD_1LC0RE_0RE1LD_0LC0RA_1RD---; 0∞0101010101(0101)B>0∞; 76; 35
1RB0RD_1LC0RE_0LD1LB_0RA1RB_---1RA; 0∞0101010101010(10101010)0A>0∞; 139; 84
1RB0RD_1LC0RE_0LE0LD_1LE0LB_1RA---; 0∞1101101101101(101101)A>0∞; 84; 39
1RB0RD_1LC0RE_1RA0LB_1RE---_1LD0RC; 0∞101010101(0101)A>0∞; 65; 34
1RB0RD_1LC0RE_1RB0LD_1LA0LC_1RA---; 0∞<A101000101(000101)0∞; 72; 46
1RB0RD_1LC0RE_1RB0LD_1LC0LC_1RA---; 0∞101101(101101)A>0∞; 40; 30
1RB0RD_1LC0RE_1LA1RC_---1LE_0LB1RA; 0∞<A11011011011011(011011)0∞; 161; 71
1RB0RD_1LC0RE_1LD0LB_1RA0RC_1LC---; 0∞1010101010101(010101)A>0∞; 124; 65
1RB0RD_1LC0RE_1LD0LB_1LA0LA_---0RA; 0∞<A11101011101(011101)0∞; 66; 40
1RB0RD_1LC0RE_1LD0LD_1RA0LB_0RD---; 0∞11001011001(011001)A>0∞; 84; 50
1RB0RD_1LC0LA_0LD0LB_1RE---_1RA0RA; 0∞<A0010101010101(010101)0∞; 102; 52
1RB0RD_1LC0LA_1RA1LB_1RC1RE_---1RA; 0∞1011011011(011011)A>0∞; 76; 46
1RB0RD_1LC0LA_1RD0LB_1RB0RE_1RA---; 0∞<A00101010101010101(010101)0∞; 189; 83
1RB0RD_1LC0LA_1LA0LB_1RE---_0RA1RA; 0∞<A1101010101(010101)0∞; 67; 41
1RB0RD_1LC0LA_1LD0LB_1RA0RE_0RC---; 0∞<A00101010101010101(01010101)0∞; 210; 108
1RB0RD_1LC0LA_1LD0LB_1RA0LE_1RA---; 0∞010101(010101)A>0∞; 60; 41
1RB0RD_1LC0LB_0RA1LA_1LE---_1RE0RC; 0∞0100100100100(100100)A>0∞; 114; 60
1RB0RD_1LC0LB_0LD0RB_1RE0LA_0RA---; 0∞<A0010010010010(010010)0∞; 135; 67
1RB0RD_1LC0LB_0LD1RA_0RE0LB_1RC---; 0∞<C1000010000100(00100)0∞; 106; 44
1RB0RD_1LC0LB_0LD1LA_1RC1RE_0RA---; 0∞<A1100100100100100(100100)0∞; 213; 92
1RB0RD_1LC0LB_0LD1LA_1RE0LB_0RA---; 0∞<A1100100100100100100100(100100100)0∞; 306; 147
1RB0RD_1LC0LB_0LD1LA_1RE0LE_0RA---; 0∞<A11001001001001(001001001001)0∞; 199; 134
1RB0RD_1LC0LB_0LD1LA_1RE1RB_0RA---; 0∞<A11001001001001(001001001001)0∞; 191; 130
1RB0RD_1LC0LB_0LD1LA_1RE1RE_0RA---; 0∞<A1100100100100100(100100)0∞; 177; 76
1RB0RD_1LC0LB_1RA0LB_1RE---_0RA0RC; 0∞10101010101010101010(101010101010)0101010(1010)A>0∞; 429; 268
1RB0RD_1LC0LB_1RA0LB_1LC1RE_0RA---; 0∞11(1)010(1010)A>0∞; 36; 29
1RB0RD_1LC0LB_1RA1LB_1RC1RE_---0RB; 0∞1011011011011011(011011011)A>0∞; 179; 111
1RB0RD_1LC0LB_1RD1LB_---1RE_0RA0RD; 0∞1100101010(1010101010)A>0∞; 96; 72
1RB0RD_1LC0LC_1RA0LB_1RD1RE_0RC---; 0∞101111010111101011(11010111101011)01A>0∞; 350; 230
1RB0RD_1LC0LC_1RD1LB_1LE1RA_---0RC; 0∞11010101(0101)A>0∞; 64; 34
1RB0RD_1LC0LC_1RD1LB_1LE1RA_---1LC; 0∞11010101(0101)A>0∞; 56; 30
1RB0RD_1LC0LD_0LD1RA_0RE0LB_1RC---; 0∞<C1000010000100(00100)0∞; 106; 44
1RB0RD_1LC0LD_1RA0LB_1RA0RE_0LA---; 0∞1010101010101(01010101)A>0∞; 145; 88
1RB0RD_1LC0LD_1RA0LB_1RA1RE_1LC---; 0∞1010101010101(01010101)A>0∞; 137; 84
1RB0RD_1LC0LD_1RA0LD_0LE0RC_1LB---; 0∞<B10010010010010010(010010)0∞; 137; 64
1RB0RD_1LC0LD_1RA1RA_0LE0RC_1LB---; 0∞<B10010010010(010010)0∞; 91; 54
